Station,Measurement,Messgrösse,Messwert,Einheit,Retrieved
Bunthaus,11.10.2025 12:00,Sauerstoffkonzentration,9.8,mg/l,2025-10-11T13:01:30.020905Z
Bunthaus,11.10.2025 12:00,pH-Wert,7.9,ohne,2025-10-11T13:01:30.020905Z
Bunthaus,11.10.2025 12:00,Sauerstoffsättigung,94.9,%,2025-10-11T13:01:30.020905Z
Bunthaus,11.10.2025 12:00,Wassertemperatur,13.6,°C,2025-10-11T13:01:30.020905Z
Bunthaus,11.10.2025 12:00,Trübung,15.5,FNU,2025-10-11T13:01:30.020905Z
Blankenese,11.10.2025 12:00,Sauerstoffkonzentration,6.7,mg/l,2025-10-11T13:01:31.608157Z
Blankenese,11.10.2025 12:00,pH-Wert,7.8,ohne,2025-10-11T13:01:31.608157Z
Blankenese,11.10.2025 12:00,Trübung,65.2,FNU,2025-10-11T13:01:31.608157Z
Blankenese,11.10.2025 12:00,Wassertemperatur,14.2,°C,2025-10-11T13:01:31.608157Z
Blankenese,11.10.2025 12:00,Sauerstoffsättigung,66.3,%,2025-10-11T13:01:31.608157Z
Bunthaus,11.10.2025 15:50,Chlorophyll Grünalgen,25.3,µg/l,2025-10-11T16:01:03.483818Z
Bunthaus,11.10.2025 15:50,Chlorophyll (gesamt),51.0,µg/l,2025-10-11T16:01:03.483818Z
Bunthaus,11.10.2025 15:50,Chlorophyll Kieselalgen,21.5,µg/l,2025-10-11T16:01:03.483818Z
Bunthaus,11.10.2025 16:00,Wassertemperatur,13.8,°C,2025-10-11T16:01:03.483818Z
Bunthaus,11.10.2025 16:00,Trübung,10.7,FNU,2025-10-11T16:01:03.483818Z
Bunthaus,11.10.2025 16:00,Sauerstoffkonzentration,10.4,mg/l,2025-10-11T16:01:03.483818Z
Bunthaus,11.10.2025 16:00,Sauerstoffsättigung,101.0,%,2025-10-11T16:01:03.483818Z
Bunthaus,11.10.2025 16:00,pH-Wert,8.0,ohne,2025-10-11T16:01:03.483818Z
Blankenese,11.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-11T16:01:04.676009Z
Blankenese,11.10.2025 16:00,Sauerstoffsättigung,66.5,%,2025-10-11T16:01:04.676009Z
Blankenese,11.10.2025 16:00,Trübung,64.9,FNU,2025-10-11T16:01:04.676009Z
Blankenese,11.10.2025 16:00,Sauerstoffkonzentration,6.8,mg/l,2025-10-11T16:01:04.676009Z
Blankenese,11.10.2025 16:00,Wassertemperatur,14.1,°C,2025-10-11T16:01:04.676009Z
Bunthaus,11.10.2025 15:50,Chlorophyll Grünalgen,25.3,µg/l,2025-10-11T19:00:57.624660Z
Bunthaus,11.10.2025 15:50,Chlorophyll (gesamt),51.0,µg/l,2025-10-11T19:00:57.624660Z
Bunthaus,11.10.2025 15:50,Chlorophyll Kieselalgen,21.5,µg/l,2025-10-11T19:00:57.624660Z
Bunthaus,11.10.2025 16:00,Wassertemperatur,13.8,°C,2025-10-11T19:00:57.624660Z
Bunthaus,11.10.2025 16:00,Trübung,10.7,FNU,2025-10-11T19:00:57.624660Z
Bunthaus,11.10.2025 16:00,Sauerstoffkonzentration,10.4,mg/l,2025-10-11T19:00:57.624660Z
Bunthaus,11.10.2025 16:00,Sauerstoffsättigung,101.0,%,2025-10-11T19:00:57.624660Z
Bunthaus,11.10.2025 16:00,pH-Wert,8.0,ohne,2025-10-11T19:00:57.624660Z
Blankenese,11.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-11T19:00:58.381855Z
Blankenese,11.10.2025 16:00,Sauerstoffsättigung,66.5,%,2025-10-11T19:00:58.381855Z
Blankenese,11.10.2025 16:00,Trübung,64.9,FNU,2025-10-11T19:00:58.381855Z
Blankenese,11.10.2025 16:00,Sauerstoffkonzentration,6.8,mg/l,2025-10-11T19:00:58.381855Z
Blankenese,11.10.2025 16:00,Wassertemperatur,14.1,°C,2025-10-11T19:00:58.381855Z
Bunthaus,11.10.2025 15:50,Chlorophyll Grünalgen,25.3,µg/l,2025-10-11T22:00:57.781690Z
Bunthaus,11.10.2025 15:50,Chlorophyll (gesamt),51.0,µg/l,2025-10-11T22:00:57.781690Z
Bunthaus,11.10.2025 15:50,Chlorophyll Kieselalgen,21.5,µg/l,2025-10-11T22:00:57.781690Z
Bunthaus,11.10.2025 16:00,Wassertemperatur,13.8,°C,2025-10-11T22:00:57.781690Z
Bunthaus,11.10.2025 16:00,Trübung,10.7,FNU,2025-10-11T22:00:57.781690Z
Bunthaus,11.10.2025 16:00,Sauerstoffkonzentration,10.4,mg/l,2025-10-11T22:00:57.781690Z
Bunthaus,11.10.2025 16:00,Sauerstoffsättigung,101.0,%,2025-10-11T22:00:57.781690Z
Bunthaus,11.10.2025 16:00,pH-Wert,8.0,ohne,2025-10-11T22:00:57.781690Z
Blankenese,11.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-11T22:00:58.708900Z
Blankenese,11.10.2025 16:00,Sauerstoffsättigung,66.5,%,2025-10-11T22:00:58.708900Z
Blankenese,11.10.2025 16:00,Trübung,64.9,FNU,2025-10-11T22:00:58.708900Z
Blankenese,11.10.2025 16:00,Sauerstoffkonzentration,6.8,mg/l,2025-10-11T22:00:58.708900Z
Blankenese,11.10.2025 16:00,Wassertemperatur,14.1,°C,2025-10-11T22:00:58.708900Z
Bunthaus,11.10.2025 15:50,Chlorophyll Grünalgen,25.3,µg/l,2025-10-12T01:01:01.766603Z
Bunthaus,11.10.2025 15:50,Chlorophyll (gesamt),51.0,µg/l,2025-10-12T01:01:01.766603Z
Bunthaus,11.10.2025 15:50,Chlorophyll Kieselalgen,21.5,µg/l,2025-10-12T01:01:01.766603Z
Bunthaus,11.10.2025 16:00,Wassertemperatur,13.8,°C,2025-10-12T01:01:01.766603Z
Bunthaus,11.10.2025 16:00,Trübung,10.7,FNU,2025-10-12T01:01:01.766603Z
Bunthaus,11.10.2025 16:00,Sauerstoffkonzentration,10.4,mg/l,2025-10-12T01:01:01.766603Z
Bunthaus,11.10.2025 16:00,Sauerstoffsättigung,101.0,%,2025-10-12T01:01:01.766603Z
Bunthaus,11.10.2025 16:00,pH-Wert,8.0,ohne,2025-10-12T01:01:01.766603Z
Blankenese,11.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-12T01:01:02.830420Z
Blankenese,11.10.2025 16:00,Sauerstoffsättigung,66.5,%,2025-10-12T01:01:02.830420Z
Blankenese,11.10.2025 16:00,Trübung,64.9,FNU,2025-10-12T01:01:02.830420Z
Blankenese,11.10.2025 16:00,Sauerstoffkonzentration,6.8,mg/l,2025-10-12T01:01:02.830420Z
Blankenese,11.10.2025 16:00,Wassertemperatur,14.1,°C,2025-10-12T01:01:02.830420Z
Bunthaus,11.10.2025 15:50,Chlorophyll Grünalgen,25.3,µg/l,2025-10-12T04:00:35.226611Z
Bunthaus,11.10.2025 15:50,Chlorophyll (gesamt),51.0,µg/l,2025-10-12T04:00:35.226611Z
Bunthaus,11.10.2025 15:50,Chlorophyll Kieselalgen,21.5,µg/l,2025-10-12T04:00:35.226611Z
Bunthaus,11.10.2025 16:00,Wassertemperatur,13.8,°C,2025-10-12T04:00:35.226611Z
Bunthaus,11.10.2025 16:00,Trübung,10.7,FNU,2025-10-12T04:00:35.226611Z
Bunthaus,11.10.2025 16:00,Sauerstoffkonzentration,10.4,mg/l,2025-10-12T04:00:35.226611Z
Bunthaus,11.10.2025 16:00,Sauerstoffsättigung,101.0,%,2025-10-12T04:00:35.226611Z
Bunthaus,11.10.2025 16:00,pH-Wert,8.0,ohne,2025-10-12T04:00:35.226611Z
Blankenese,11.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-12T04:00:35.547065Z
Blankenese,11.10.2025 16:00,Sauerstoffsättigung,66.5,%,2025-10-12T04:00:35.547065Z
Blankenese,11.10.2025 16:00,Trübung,64.9,FNU,2025-10-12T04:00:35.547065Z
Blankenese,11.10.2025 16:00,Sauerstoffkonzentration,6.8,mg/l,2025-10-12T04:00:35.547065Z
Blankenese,11.10.2025 16:00,Wassertemperatur,14.1,°C,2025-10-12T04:00:35.547065Z
Bunthaus,12.10.2025 06:00,Chlorophyll Kieselalgen,18.2,µg/l,2025-10-12T07:00:56.051129Z
Bunthaus,12.10.2025 06:00,Chlorophyll Grünalgen,24.3,µg/l,2025-10-12T07:00:56.051129Z
Bunthaus,12.10.2025 06:00,Chlorophyll (gesamt),47.1,µg/l,2025-10-12T07:00:56.051129Z
Bunthaus,12.10.2025 07:00,Sauerstoffkonzentration,10.0,mg/l,2025-10-12T07:00:56.051129Z
Bunthaus,12.10.2025 07:00,Trübung,12.5,FNU,2025-10-12T07:00:56.051129Z
Bunthaus,12.10.2025 07:00,Sauerstoffsättigung,96.6,%,2025-10-12T07:00:56.051129Z
Bunthaus,12.10.2025 07:00,pH-Wert,7.9,ohne,2025-10-12T07:00:56.051129Z
Bunthaus,12.10.2025 07:00,Wassertemperatur,13.8,°C,2025-10-12T07:00:56.051129Z
Blankenese,12.10.2025 07:00,Sauerstoffsättigung,65.7,%,2025-10-12T07:00:56.796651Z
Blankenese,12.10.2025 07:00,Trübung,94.4,FNU,2025-10-12T07:00:56.796651Z
Blankenese,12.10.2025 07:00,Wassertemperatur,14.2,°C,2025-10-12T07:00:56.796651Z
Blankenese,12.10.2025 07:00,pH-Wert,7.7,ohne,2025-10-12T07:00:56.796651Z
Blankenese,12.10.2025 07:00,Sauerstoffkonzentration,6.7,mg/l,2025-10-12T07:00:56.796651Z
Bunthaus,12.10.2025 06:00,Chlorophyll Kieselalgen,18.2,µg/l,2025-10-12T10:01:13.445433Z
Bunthaus,12.10.2025 06:00,Chlorophyll Grünalgen,24.3,µg/l,2025-10-12T10:01:13.445433Z
Bunthaus,12.10.2025 06:00,Chlorophyll (gesamt),47.1,µg/l,2025-10-12T10:01:13.445433Z
Bunthaus,12.10.2025 07:00,Sauerstoffkonzentration,10.0,mg/l,2025-10-12T10:01:13.445433Z
Bunthaus,12.10.2025 07:00,Trübung,12.5,FNU,2025-10-12T10:01:13.445433Z
Bunthaus,12.10.2025 07:00,Sauerstoffsättigung,96.6,%,2025-10-12T10:01:13.445433Z
Bunthaus,12.10.2025 07:00,pH-Wert,7.9,ohne,2025-10-12T10:01:13.445433Z
Bunthaus,12.10.2025 07:00,Wassertemperatur,13.8,°C,2025-10-12T10:01:13.445433Z
Blankenese,12.10.2025 07:00,Sauerstoffsättigung,65.7,%,2025-10-12T10:01:14.605598Z
Blankenese,12.10.2025 07:00,Trübung,94.4,FNU,2025-10-12T10:01:14.605598Z
Blankenese,12.10.2025 07:00,Wassertemperatur,14.2,°C,2025-10-12T10:01:14.605598Z
Blankenese,12.10.2025 07:00,pH-Wert,7.7,ohne,2025-10-12T10:01:14.605598Z
Blankenese,12.10.2025 07:00,Sauerstoffkonzentration,6.7,mg/l,2025-10-12T10:01:14.605598Z
Bunthaus,12.10.2025 11:30,Chlorophyll (gesamt),38.9,µg/l,2025-10-12T13:01:07.207029Z
Bunthaus,12.10.2025 11:30,Chlorophyll Kieselalgen,13.2,µg/l,2025-10-12T13:01:07.207029Z
Bunthaus,12.10.2025 11:30,Chlorophyll Grünalgen,20.7,µg/l,2025-10-12T13:01:07.207029Z
Bunthaus,12.10.2025 12:00,pH-Wert,7.9,ohne,2025-10-12T13:01:07.207029Z
Bunthaus,12.10.2025 12:00,Sauerstoffsättigung,94.1,%,2025-10-12T13:01:07.207029Z
Bunthaus,12.10.2025 12:00,Wassertemperatur,13.7,°C,2025-10-12T13:01:07.207029Z
Bunthaus,12.10.2025 12:00,Sauerstoffkonzentration,9.7,mg/l,2025-10-12T13:01:07.207029Z
Bunthaus,12.10.2025 12:00,Trübung,13.0,FNU,2025-10-12T13:01:07.207029Z
Blankenese,12.10.2025 12:00,Sauerstoffkonzentration,6.8,mg/l,2025-10-12T13:01:08.124269Z
Blankenese,12.10.2025 12:00,pH-Wert,7.8,ohne,2025-10-12T13:01:08.124269Z
Blankenese,12.10.2025 12:00,Trübung,74.0,FNU,2025-10-12T13:01:08.124269Z
Blankenese,12.10.2025 12:00,Sauerstoffsättigung,67.0,%,2025-10-12T13:01:08.124269Z
Blankenese,12.10.2025 12:00,Wassertemperatur,14.1,°C,2025-10-12T13:01:08.124269Z
Bunthaus,12.10.2025 15:50,Chlorophyll Kieselalgen,19.6,µg/l,2025-10-12T16:01:17.428601Z
Bunthaus,12.10.2025 15:50,Chlorophyll Grünalgen,23.4,µg/l,2025-10-12T16:01:17.428601Z
Bunthaus,12.10.2025 15:50,Chlorophyll (gesamt),48.1,µg/l,2025-10-12T16:01:17.428601Z
Bunthaus,12.10.2025 16:00,Sauerstoffkonzentration,10.2,mg/l,2025-10-12T16:01:17.428601Z
Bunthaus,12.10.2025 16:00,Trübung,13.5,FNU,2025-10-12T16:01:17.428601Z
Bunthaus,12.10.2025 16:00,pH-Wert,7.9,ohne,2025-10-12T16:01:17.428601Z
Bunthaus,12.10.2025 16:00,Wassertemperatur,13.7,°C,2025-10-12T16:01:17.428601Z
Bunthaus,12.10.2025 16:00,Sauerstoffsättigung,99.1,%,2025-10-12T16:01:17.428601Z
Blankenese,12.10.2025 16:00,Sauerstoffsättigung,67.7,%,2025-10-12T16:01:18.179992Z
Blankenese,12.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-12T16:01:18.179992Z
Blankenese,12.10.2025 16:00,Sauerstoffkonzentration,6.9,mg/l,2025-10-12T16:01:18.179992Z
Blankenese,12.10.2025 16:00,Trübung,39.6,FNU,2025-10-12T16:01:18.179992Z
Blankenese,12.10.2025 16:00,Wassertemperatur,14.0,°C,2025-10-12T16:01:18.179992Z
Bunthaus,12.10.2025 15:50,Chlorophyll Kieselalgen,19.6,µg/l,2025-10-12T19:00:59.759145Z
Bunthaus,12.10.2025 15:50,Chlorophyll Grünalgen,23.4,µg/l,2025-10-12T19:00:59.759145Z
Bunthaus,12.10.2025 15:50,Chlorophyll (gesamt),48.1,µg/l,2025-10-12T19:00:59.759145Z
Bunthaus,12.10.2025 16:00,Sauerstoffkonzentration,10.2,mg/l,2025-10-12T19:00:59.759145Z
Bunthaus,12.10.2025 16:00,Trübung,13.5,FNU,2025-10-12T19:00:59.759145Z
Bunthaus,12.10.2025 16:00,pH-Wert,7.9,ohne,2025-10-12T19:00:59.759145Z
Bunthaus,12.10.2025 16:00,Wassertemperatur,13.7,°C,2025-10-12T19:00:59.759145Z
Bunthaus,12.10.2025 16:00,Sauerstoffsättigung,99.1,%,2025-10-12T19:00:59.759145Z
Blankenese,12.10.2025 16:00,Sauerstoffsättigung,67.7,%,2025-10-12T19:01:00.723246Z
Blankenese,12.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-12T19:01:00.723246Z
Blankenese,12.10.2025 16:00,Sauerstoffkonzentration,6.9,mg/l,2025-10-12T19:01:00.723246Z
Blankenese,12.10.2025 16:00,Trübung,39.6,FNU,2025-10-12T19:01:00.723246Z
Blankenese,12.10.2025 16:00,Wassertemperatur,14.0,°C,2025-10-12T19:01:00.723246Z
Bunthaus,12.10.2025 15:50,Chlorophyll Kieselalgen,19.6,µg/l,2025-10-12T22:01:47.138146Z
Bunthaus,12.10.2025 15:50,Chlorophyll Grünalgen,23.4,µg/l,2025-10-12T22:01:47.138146Z
Bunthaus,12.10.2025 15:50,Chlorophyll (gesamt),48.1,µg/l,2025-10-12T22:01:47.138146Z
Bunthaus,12.10.2025 16:00,Sauerstoffkonzentration,10.2,mg/l,2025-10-12T22:01:47.138146Z
Bunthaus,12.10.2025 16:00,Trübung,13.5,FNU,2025-10-12T22:01:47.138146Z
Bunthaus,12.10.2025 16:00,pH-Wert,7.9,ohne,2025-10-12T22:01:47.138146Z
Bunthaus,12.10.2025 16:00,Wassertemperatur,13.7,°C,2025-10-12T22:01:47.138146Z
Bunthaus,12.10.2025 16:00,Sauerstoffsättigung,99.1,%,2025-10-12T22:01:47.138146Z
Blankenese,12.10.2025 16:00,Sauerstoffsättigung,67.7,%,2025-10-12T22:01:48.205534Z
Blankenese,12.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-12T22:01:48.205534Z
Blankenese,12.10.2025 16:00,Sauerstoffkonzentration,6.9,mg/l,2025-10-12T22:01:48.205534Z
Blankenese,12.10.2025 16:00,Trübung,39.6,FNU,2025-10-12T22:01:48.205534Z
Blankenese,12.10.2025 16:00,Wassertemperatur,14.0,°C,2025-10-12T22:01:48.205534Z
Bunthaus,12.10.2025 15:50,Chlorophyll Kieselalgen,19.6,µg/l,2025-10-13T01:01:13.178493Z
Bunthaus,12.10.2025 15:50,Chlorophyll Grünalgen,23.4,µg/l,2025-10-13T01:01:13.178493Z
Bunthaus,12.10.2025 15:50,Chlorophyll (gesamt),48.1,µg/l,2025-10-13T01:01:13.178493Z
Bunthaus,12.10.2025 16:00,Sauerstoffkonzentration,10.2,mg/l,2025-10-13T01:01:13.178493Z
Bunthaus,12.10.2025 16:00,Trübung,13.5,FNU,2025-10-13T01:01:13.178493Z
Bunthaus,12.10.2025 16:00,pH-Wert,7.9,ohne,2025-10-13T01:01:13.178493Z
Bunthaus,12.10.2025 16:00,Wassertemperatur,13.7,°C,2025-10-13T01:01:13.178493Z
Bunthaus,12.10.2025 16:00,Sauerstoffsättigung,99.1,%,2025-10-13T01:01:13.178493Z
Blankenese,12.10.2025 16:00,Sauerstoffsättigung,67.7,%,2025-10-13T01:01:14.199845Z
Blankenese,12.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-13T01:01:14.199845Z
Blankenese,12.10.2025 16:00,Sauerstoffkonzentration,6.9,mg/l,2025-10-13T01:01:14.199845Z
Blankenese,12.10.2025 16:00,Trübung,39.6,FNU,2025-10-13T01:01:14.199845Z
Blankenese,12.10.2025 16:00,Wassertemperatur,14.0,°C,2025-10-13T01:01:14.199845Z
Bunthaus,12.10.2025 15:50,Chlorophyll Kieselalgen,19.6,µg/l,2025-10-13T04:01:00.345887Z
Bunthaus,12.10.2025 15:50,Chlorophyll Grünalgen,23.4,µg/l,2025-10-13T04:01:00.345887Z
Bunthaus,12.10.2025 15:50,Chlorophyll (gesamt),48.1,µg/l,2025-10-13T04:01:00.345887Z
Bunthaus,12.10.2025 16:00,Sauerstoffkonzentration,10.2,mg/l,2025-10-13T04:01:00.345887Z
Bunthaus,12.10.2025 16:00,Trübung,13.5,FNU,2025-10-13T04:01:00.345887Z
Bunthaus,12.10.2025 16:00,pH-Wert,7.9,ohne,2025-10-13T04:01:00.345887Z
Bunthaus,12.10.2025 16:00,Wassertemperatur,13.7,°C,2025-10-13T04:01:00.345887Z
Bunthaus,12.10.2025 16:00,Sauerstoffsättigung,99.1,%,2025-10-13T04:01:00.345887Z
Blankenese,12.10.2025 16:00,Sauerstoffsättigung,67.7,%,2025-10-13T04:01:01.844715Z
Blankenese,12.10.2025 16:00,pH-Wert,7.8,ohne,2025-10-13T04:01:01.844715Z
Blankenese,12.10.2025 16:00,Sauerstoffkonzentration,6.9,mg/l,2025-10-13T04:01:01.844715Z
Blankenese,12.10.2025 16:00,Trübung,39.6,FNU,2025-10-13T04:01:01.844715Z
Blankenese,12.10.2025 16:00,Wassertemperatur,14.0,°C,2025-10-13T04:01:01.844715Z
Bunthaus,13.10.2025 06:10,Chlorophyll (gesamt),42.6,µg/l,2025-10-13T07:01:08.734444Z
Bunthaus,13.10.2025 06:10,Chlorophyll Kieselalgen,17.4,µg/l,2025-10-13T07:01:08.734444Z
Bunthaus,13.10.2025 06:10,Chlorophyll Grünalgen,20.7,µg/l,2025-10-13T07:01:08.734444Z
Bunthaus,13.10.2025 07:00,Sauerstoffkonzentration,10.1,mg/l,2025-10-13T07:01:08.734444Z
Bunthaus,13.10.2025 07:00,Trübung,10.6,FNU,2025-10-13T07:01:08.734444Z
Bunthaus,13.10.2025 07:00,pH-Wert,7.9,ohne,2025-10-13T07:01:08.734444Z
Bunthaus,13.10.2025 07:00,Wassertemperatur,13.6,°C,2025-10-13T07:01:08.734444Z
Bunthaus,13.10.2025 07:00,Sauerstoffsättigung,97.1,%,2025-10-13T07:01:08.734444Z
Blankenese,13.10.2025 07:00,Sauerstoffkonzentration,6.7,mg/l,2025-10-13T07:01:09.735366Z
Blankenese,13.10.2025 07:00,Trübung,67.1,FNU,2025-10-13T07:01:09.735366Z
Blankenese,13.10.2025 07:00,pH-Wert,7.7,ohne,2025-10-13T07:01:09.735366Z
Blankenese,13.10.2025 07:00,Wassertemperatur,14.1,°C,2025-10-13T07:01:09.735366Z
Blankenese,13.10.2025 07:00,Sauerstoffsättigung,65.4,%,2025-10-13T07:01:09.735366Z
Bunthaus,13.10.2025 11:40,Chlorophyll (gesamt),38.0,µg/l,2025-10-13T10:20:22.030625Z
Bunthaus,13.10.2025 11:40,Chlorophyll Grünalgen,19.7,µg/l,2025-10-13T10:20:22.030625Z
Bunthaus,13.10.2025 11:40,Chlorophyll Kieselalgen,13.4,µg/l,2025-10-13T10:20:22.030625Z
Bunthaus,13.10.2025 12:00,Trübung,12.8,FNU,2025-10-13T10:20:22.030625Z
Bunthaus,13.10.2025 12:00,Sauerstoffkonzentration,9.6,mg/l,2025-10-13T10:20:22.030625Z
Bunthaus,13.10.2025 12:00,Sauerstoffsättigung,93.0,%,2025-10-13T10:20:22.030625Z
Bunthaus,13.10.2025 12:00,pH-Wert,7.9,ohne,2025-10-13T10:20:22.030625Z
Bunthaus,13.10.2025 12:00,Wassertemperatur,13.7,°C,2025-10-13T10:20:22.030625Z
Blankenese,13.10.2025 12:00,Sauerstoffsättigung,65.2,%,2025-10-13T10:20:22.812313Z
Blankenese,13.10.2025 12:00,Trübung,81.9,FNU,2025-10-13T10:20:22.812313Z
Blankenese,13.10.2025 12:00,Wassertemperatur,14.1,°C,2025-10-13T10:20:22.812313Z
Blankenese,13.10.2025 12:00,pH-Wert,7.7,ohne,2025-10-13T10:20:22.812313Z
Blankenese,13.10.2025 12:00,Sauerstoffkonzentration,6.6,mg/l,2025-10-13T10:20:22.812313Z
Bunthaus,13.10.2025 11:40,Chlorophyll (gesamt),38.0,µg/l,2025-10-13T13:00:41.805591Z
Bunthaus,13.10.2025 11:40,Chlorophyll Grünalgen,19.7,µg/l,2025-10-13T13:00:41.805591Z
Bunthaus,13.10.2025 11:40,Chlorophyll Kieselalgen,13.4,µg/l,2025-10-13T13:00:41.805591Z
Bunthaus,13.10.2025 12:00,Trübung,12.8,FNU,2025-10-13T13:00:41.805591Z
Bunthaus,13.10.2025 12:00,Sauerstoffkonzentration,9.6,mg/l,2025-10-13T13:00:41.805591Z
Bunthaus,13.10.2025 12:00,Sauerstoffsättigung,93.0,%,2025-10-13T13:00:41.805591Z
Bunthaus,13.10.2025 12:00,pH-Wert,7.9,ohne,2025-10-13T13:00:41.805591Z
Bunthaus,13.10.2025 12:00,Wassertemperatur,13.7,°C,2025-10-13T13:00:41.805591Z
Blankenese,13.10.2025 12:00,Sauerstoffsättigung,65.2,%,2025-10-13T13:00:42.560493Z
Blankenese,13.10.2025 12:00,Trübung,81.9,FNU,2025-10-13T13:00:42.560493Z
Blankenese,13.10.2025 12:00,Wassertemperatur,14.1,°C,2025-10-13T13:00:42.560493Z
Blankenese,13.10.2025 12:00,pH-Wert,7.7,ohne,2025-10-13T13:00:42.560493Z
Blankenese,13.10.2025 12:00,Sauerstoffkonzentration,6.6,mg/l,2025-10-13T13:00:42.560493Z
Bunthaus,13.10.2025 16:00,Chlorophyll Grünalgen,22.2,µg/l,2025-10-13T16:00:47.255952Z
Bunthaus,13.10.2025 16:00,Chlorophyll Kieselalgen,20.7,µg/l,2025-10-13T16:00:47.255952Z
Bunthaus,13.10.2025 16:00,Sauerstoffsättigung,100.9,%,2025-10-13T16:00:47.255952Z
Bunthaus,13.10.2025 16:00,pH-Wert,8.0,ohne,2025-10-13T16:00:47.255952Z
Bunthaus,13.10.2025 16:00,Trübung,12.1,FNU,2025-10-13T16:00:47.255952Z
Bunthaus,13.10.2025 16:00,Chlorophyll (gesamt),47.2,µg/l,2025-10-13T16:00:47.255952Z
Bunthaus,13.10.2025 16:00,Wassertemperatur,13.8,°C,2025-10-13T16:00:47.255952Z
Bunthaus,13.10.2025 16:00,Sauerstoffkonzentration,10.4,mg/l,2025-10-13T16:00:47.255952Z
Blankenese,13.10.2025 15:50,Trübung,39.3,FNU,2025-10-13T16:00:48.006443Z
Blankenese,13.10.2025 15:50,Sauerstoffsättigung,67.3,%,2025-10-13T16:00:48.006443Z
Blankenese,13.10.2025 15:50,Wassertemperatur,14.1,°C,2025-10-13T16:00:48.006443Z
Blankenese,13.10.2025 15:50,pH-Wert,7.8,ohne,2025-10-13T16:00:48.006443Z
Blankenese,13.10.2025 15:50,Sauerstoffkonzentration,6.8,mg/l,2025-10-13T16:00:48.006443Z
Bunthaus,13.10.2025 16:00,Chlorophyll Grünalgen,22.2,µg/l,2025-10-13T19:01:05.425391Z
Bunthaus,13.10.2025 16:00,Chlorophyll Kieselalgen,20.7,µg/l,2025-10-13T19:01:05.425391Z
Bunthaus,13.10.2025 16:00,Sauerstoffsättigung,100.9,%,2025-10-13T19:01:05.425391Z
Bunthaus,13.10.2025 16:00,pH-Wert,8.0,ohne,2025-10-13T19:01:05.425391Z
Bunthaus,13.10.2025 16:00,Trübung,12.1,FNU,2025-10-13T19:01:05.425391Z
Bunthaus,13.10.2025 16:00,Chlorophyll (gesamt),47.2,µg/l,2025-10-13T19:01:05.425391Z
Bunthaus,13.10.2025 16:00,Wassertemperatur,13.8,°C,2025-10-13T19:01:05.425391Z
Bunthaus,13.10.2025 16:00,Sauerstoffkonzentration,10.4,mg/l,2025-10-13T19:01:05.425391Z
Blankenese,13.10.2025 15:50,Trübung,39.3,FNU,2025-10-13T19:01:06.404898Z
Blankenese,13.10.2025 15:50,Sauerstoffsättigung,67.3,%,2025-10-13T19:01:06.404898Z
Blankenese,13.10.2025 15:50,Wassertemperatur,14.1,°C,2025-10-13T19:01:06.404898Z
Blankenese,13.10.2025 15:50,pH-Wert,7.8,ohne,2025-10-13T19:01:06.404898Z
Blankenese,13.10.2025 15:50,Sauerstoffkonzentration,6.8,mg/l,2025-10-13T19:01:06.404898Z
Bunthaus,13.10.2025 16:00,Chlorophyll Grünalgen,22.2,µg/l,2025-10-13T22:01:22.530322Z
Bunthaus,13.10.2025 16:00,Chlorophyll Kieselalgen,20.7,µg/l,2025-10-13T22:01:22.530322Z
Bunthaus,13.10.2025 16:00,Sauerstoffsättigung,100.9,%,2025-10-13T22:01:22.530322Z
Bunthaus,13.10.2025 16:00,pH-Wert,8.0,ohne,2025-10-13T22:01:22.530322Z
Bunthaus,13.10.2025 16:00,Trübung,12.1,FNU,2025-10-13T22:01:22.530322Z
Bunthaus,13.10.2025 16:00,Chlorophyll (gesamt),47.2,µg/l,2025-10-13T22:01:22.530322Z
Bunthaus,13.10.2025 16:00,Wassertemperatur,13.8,°C,2025-10-13T22:01:22.530322Z
Bunthaus,13.10.2025 16:00,Sauerstoffkonzentration,10.4,mg/l,2025-10-13T22:01:22.530322Z
Blankenese,13.10.2025 15:50,Trübung,39.3,FNU,2025-10-13T22:01:23.726109Z
Blankenese,13.10.2025 15:50,Sauerstoffsättigung,67.3,%,2025-10-13T22:01:23.726109Z
Blankenese,13.10.2025 15:50,Wassertemperatur,14.1,°C,2025-10-13T22:01:23.726109Z
Blankenese,13.10.2025 15:50,pH-Wert,7.8,ohne,2025-10-13T22:01:23.726109Z
Blankenese,13.10.2025 15:50,Sauerstoffkonzentration,6.8,mg/l,2025-10-13T22:01:23.726109Z
Bunthaus,13.10.2025 16:00,Chlorophyll Grünalgen,22.2,µg/l,2025-10-14T01:01:35.730839Z
Bunthaus,13.10.2025 16:00,Chlorophyll Kieselalgen,20.7,µg/l,2025-10-14T01:01:35.730839Z
